date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:45:12	4724/4724	---M-Z	200	added ('OK')	text/css	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3/ya/l/0,cross/EfaHVsa7h9X.css?_nc_x=Ij3Wp8lg5Kz	C:/My%20Web%20Sites/School%20Site/static.xx.fbcdn.net/rsrc.php/v3/ya/l/0,cross/EfaHVsa7h9X1f8e.css	(from https://www.facebook.com/stoninoschoolofmuntinlupaofficial)
15:45:12	779/779	---M-Z	200	added ('OK')	text/css	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3/yt/l/0,cross/byQQoGwffeb.css?_nc_x=Ij3Wp8lg5Kz	C:/My%20Web%20Sites/School%20Site/static.xx.fbcdn.net/rsrc.php/v3/yt/l/0,cross/byQQoGwffeb1f8e.css	(from https://www.facebook.com/stoninoschoolofmuntinlupaofficial)
15:45:13	12602/12602	---M-Z	200	added ('OK')	text/css	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3/yE/l/0,cross/rPXm26qy0P6.css?_nc_x=Ij3Wp8lg5Kz	C:/My%20Web%20Sites/School%20Site/static.xx.fbcdn.net/rsrc.php/v3/yE/l/0,cross/rPXm26qy0P61f8e.css	(from https://www.facebook.com/stoninoschoolofmuntinlupaofficial)
15:45:13	15644/15644	---M-Z	200	added ('OK')	text/css	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3/y3/l/0,cross/n0w7WFxdX3q.css?_nc_x=Ij3Wp8lg5Kz	C:/My%20Web%20Sites/School%20Site/static.xx.fbcdn.net/rsrc.php/v3/y3/l/0,cross/n0w7WFxdX3q1f8e.css	(from https://www.facebook.com/stoninoschoolofmuntinlupaofficial)
15:45:13	5843/5843	---M-Z	200	added ('OK')	text/css	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3/yK/l/0,cross/q7ojme9GoFP.css?_nc_x=Ij3Wp8lg5Kz	C:/My%20Web%20Sites/School%20Site/static.xx.fbcdn.net/rsrc.php/v3/yK/l/0,cross/q7ojme9GoFP1f8e.css	(from https://www.facebook.com/stoninoschoolofmuntinlupaofficial)
15:45:13	5584/5584	---M-Z	200	added ('OK')	text/css	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3/yo/l/0,cross/MDO9BJsDQzY.css?_nc_x=Ij3Wp8lg5Kz	C:/My%20Web%20Sites/School%20Site/static.xx.fbcdn.net/rsrc.php/v3/yo/l/0,cross/MDO9BJsDQzY1f8e.css	(from https://www.facebook.com/stoninoschoolofmuntinlupaofficial)
15:45:13	18721/18721	---M-Z	200	added ('OK')	text/css	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3/y5/l/0,cross/kTM_mPVrNCE.css?_nc_x=Ij3Wp8lg5Kz	C:/My%20Web%20Sites/School%20Site/static.xx.fbcdn.net/rsrc.php/v3/y5/l/0,cross/kTM_mPVrNCE1f8e.css	(from https://www.facebook.com/stoninoschoolofmuntinlupaofficial)
15:45:14	24510/24510	---M-Z	200	added ('OK')	text/css	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3/yw/l/0,cross/CFZI1MRlgQ9.css?_nc_x=Ij3Wp8lg5Kz	C:/My%20Web%20Sites/School%20Site/static.xx.fbcdn.net/rsrc.php/v3/yw/l/0,cross/CFZI1MRlgQ91f8e.css	(from https://www.facebook.com/stoninoschoolofmuntinlupaofficial)
15:45:14	8457/8457	---M-Z	200	added ('OK')	text/css	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3/yf/l/0,cross/QycgnMv5eI6.css?_nc_x=Ij3Wp8lg5Kz	C:/My%20Web%20Sites/School%20Site/static.xx.fbcdn.net/rsrc.php/v3/yf/l/0,cross/QycgnMv5eI61f8e.css	(from https://www.facebook.com/stoninoschoolofmuntinlupaofficial)
15:45:14	132569/132569	---M-Z	200	added ('OK')	text/css	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3/yd/l/0,cross/iF7qGm0ofzB.css?_nc_x=Ij3Wp8lg5Kz	C:/My%20Web%20Sites/School%20Site/static.xx.fbcdn.net/rsrc.php/v3/yd/l/0,cross/iF7qGm0ofzB1f8e.css	(from https://www.facebook.com/stoninoschoolofmuntinlupaofficial)
15:45:14	8207/8207	---M-Z	200	added ('OK')	text/css	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3/yY/l/0,cross/gIAaUNURSs8.css?_nc_x=Ij3Wp8lg5Kz	C:/My%20Web%20Sites/School%20Site/static.xx.fbcdn.net/rsrc.php/v3/yY/l/0,cross/gIAaUNURSs81f8e.css	(from https://www.facebook.com/stoninoschoolofmuntinlupaofficial)
15:45:15	45595/45595	---M-Z	200	added ('OK')	text/css	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3/yP/l/0,cross/knaWE07Q8Zs.css?_nc_x=Ij3Wp8lg5Kz	C:/My%20Web%20Sites/School%20Site/static.xx.fbcdn.net/rsrc.php/v3/yP/l/0,cross/knaWE07Q8Zs1f8e.css	(from https://www.facebook.com/stoninoschoolofmuntinlupaofficial)
15:45:15	6697/6697	---M-Z	200	added ('OK')	text/css	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3/yV/l/0,cross/hlppOTqHltk.css?_nc_x=Ij3Wp8lg5Kz	C:/My%20Web%20Sites/School%20Site/static.xx.fbcdn.net/rsrc.php/v3/yV/l/0,cross/hlppOTqHltk1f8e.css	(from https://www.facebook.com/stoninoschoolofmuntinlupaofficial)
15:45:15	22677/22677	---M-Z	200	added ('OK')	text/css	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3/yp/l/0,cross/w7v3DqA7x3V.css?_nc_x=Ij3Wp8lg5Kz	C:/My%20Web%20Sites/School%20Site/static.xx.fbcdn.net/rsrc.php/v3/yp/l/0,cross/w7v3DqA7x3V1f8e.css	(from https://www.facebook.com/stoninoschoolofmuntinlupaofficial)
15:45:16	19536/19536	---M-Z	200	added ('OK')	text/css	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3/yv/l/0,cross/7UJllfuizZt.css?_nc_x=Ij3Wp8lg5Kz	C:/My%20Web%20Sites/School%20Site/static.xx.fbcdn.net/rsrc.php/v3/yv/l/0,cross/7UJllfuizZt1f8e.css	(from https://www.facebook.com/stoninoschoolofmuntinlupaofficial)
15:45:16	503/503	---M-Z	200	added ('OK')	text/css	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3/yl/l/0,cross/Q7DejcLEVm5.css?_nc_x=Ij3Wp8lg5Kz	C:/My%20Web%20Sites/School%20Site/static.xx.fbcdn.net/rsrc.php/v3/yl/l/0,cross/Q7DejcLEVm51f8e.css	(from https://www.facebook.com/stoninoschoolofmuntinlupaofficial)
15:45:16	13691/13691	---M-Z	200	added ('OK')	text/css	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3/yL/l/0,cross/ndTFP7RiT0a.css?_nc_x=Ij3Wp8lg5Kz	C:/My%20Web%20Sites/School%20Site/static.xx.fbcdn.net/rsrc.php/v3/yL/l/0,cross/ndTFP7RiT0a1f8e.css	(from https://www.facebook.com/stoninoschoolofmuntinlupaofficial)
15:45:16	7054/7054	---M-Z	200	added ('OK')	text/css	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3/yz/l/0,cross/VOVTHXe558s.css?_nc_x=Ij3Wp8lg5Kz	C:/My%20Web%20Sites/School%20Site/static.xx.fbcdn.net/rsrc.php/v3/yz/l/0,cross/VOVTHXe558s1f8e.css	(from https://www.facebook.com/stoninoschoolofmuntinlupaofficial)
15:45:17	2799/2799	---M-Z	200	added ('OK')	text/css	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3/y1/l/0,cross/jusqvI6Tk6c.css?_nc_x=Ij3Wp8lg5Kz	C:/My%20Web%20Sites/School%20Site/static.xx.fbcdn.net/rsrc.php/v3/y1/l/0,cross/jusqvI6Tk6c1f8e.css	(from https://www.facebook.com/stoninoschoolofmuntinlupaofficial)
15:45:17	324240/324240	---M-Z	200	added ('OK')	application/x-javascript	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3/yB/r/M_KG9vJenZe.js?_nc_x=Ij3Wp8lg5Kz	C:/My%20Web%20Sites/School%20Site/static.xx.fbcdn.net/rsrc.php/v3/yB/r/M_KG9vJenZe1f8e.js	(from https://www.facebook.com/stoninoschoolofmuntinlupaofficial)
15:45:17	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2023%20Jun%202021%2007:45:17%20GMT	https://www.facebook.com/recover/initiate?lwv=110&ars=royal_blue_bar	C:/My%20Web%20Sites/School%20Site/www.facebook.com/recover/initiatebcdb	(from https://www.facebook.com/stoninoschoolofmuntinlupaofficial)
15:45:19	75396/75396	---M--	200	added ('OK')	image/jpeg	date:Wed,%2023%20Jun%202021%2007:45:18%20GMT	https://scontent.fmnl25-1.fna.fbcdn.net/v/t31.18172-1/c65.172.615.616a/p720x720/131540_187053201311303_5174709_o.jpg?_nc_cat=108&ccb=1-3&_nc_sid=dbb9e7&_nc_ohc=MHrPwiRqg3oAX9x-qPB&_nc_ht=scontent.fmnl25-1.fna&tp=27&oh=4a28f2ebf647f78c1bef3434804b298d&oe=60D7290C	C:/My%20Web%20Sites/School%20Site/scontent.fmnl25-1.fna.fbcdn.net/v/t31.18172-1/c65.172.615.616a/p720x720/131540_187053201311303_5174709_o1a9b.jpg	(from https://www.facebook.com/stoninoschoolofmuntinlupaofficial)
15:45:20	223448/223448	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Jun%202021%2007:45:18%20GMT	https://www.facebook.com/login/identify/?ctx=recover&ars=royal_blue_bar&from_login_screen=0	C:/My%20Web%20Sites/School%20Site/www.facebook.com/login/identify/index6160.html	(from https://www.facebook.com/stoninoschoolofmuntinlupaofficial)
15:45:20	202176/202176	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Jun%202021%2007:45:18%20GMT	https://www.facebook.com/	C:/My%20Web%20Sites/School%20Site/www.facebook.com/index.html	(from https://www.facebook.com/stoninoschoolofmuntinlupaofficial)
15:45:20	627495/627495	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Jun%202021%2007:45:19%20GMT	https://www.facebook.com/stoninoschoolofmuntinlupaofficial/?ref=page_internal	C:/My%20Web%20Sites/School%20Site/www.facebook.com/stoninoschoolofmuntinlupaofficial/index76a2.html	(from https://www.facebook.com/stoninoschoolofmuntinlupaofficial)
15:45:20	565/565	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3/yg/r/AT9YNs6Rbpt.png	C:/My%20Web%20Sites/School%20Site/static.xx.fbcdn.net/rsrc.php/v3/yg/r/AT9YNs6Rbpt.png	(from https://www.facebook.com/stoninoschoolofmuntinlupaofficial)
15:45:21	569328/569328	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Jun%202021%2007:45:20%20GMT	https://www.facebook.com/stoninoschoolofmuntinlupaofficial/reviews/?ref=page_internal	C:/My%20Web%20Sites/School%20Site/www.facebook.com/stoninoschoolofmuntinlupaofficial/reviews/index76a2.html	(from https://www.facebook.com/stoninoschoolofmuntinlupaofficial)
15:45:21	829/829	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3/y7/r/PL1sMLehMAU.png	C:/My%20Web%20Sites/School%20Site/static.xx.fbcdn.net/rsrc.php/v3/y7/r/PL1sMLehMAU.png	(from https://www.facebook.com/stoninoschoolofmuntinlupaofficial)
15:45:21	530225/530225	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Jun%202021%2007:45:21%20GMT	https://www.facebook.com/stoninoschoolofmuntinlupaofficial/photos/?ref=page_internal	C:/My%20Web%20Sites/School%20Site/www.facebook.com/stoninoschoolofmuntinlupaofficial/photos/index76a2.html	(from https://www.facebook.com/stoninoschoolofmuntinlupaofficial)
15:45:21	929/929	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3/y-/r/DiD8WSePDTj.png	C:/My%20Web%20Sites/School%20Site/static.xx.fbcdn.net/rsrc.php/v3/y-/r/DiD8WSePDTj.png	(from https://www.facebook.com/stoninoschoolofmuntinlupaofficial)
15:45:21	494807/494807	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Jun%202021%2007:45:21%20GMT	https://www.facebook.com/stoninoschoolofmuntinlupaofficial/videos/?ref=page_internal	C:/My%20Web%20Sites/School%20Site/www.facebook.com/stoninoschoolofmuntinlupaofficial/videos/index76a2.html	(from https://www.facebook.com/stoninoschoolofmuntinlupaofficial)
15:45:21	483/483	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3/y5/r/vfXKA62x4Da.png	C:/My%20Web%20Sites/School%20Site/static.xx.fbcdn.net/rsrc.php/v3/y5/r/vfXKA62x4Da.png	(from https://www.facebook.com/stoninoschoolofmuntinlupaofficial)
15:45:22	675/675	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3/yW/r/mYv88EsODOI.png	C:/My%20Web%20Sites/School%20Site/static.xx.fbcdn.net/rsrc.php/v3/yW/r/mYv88EsODOI.png	(from https://www.facebook.com/stoninoschoolofmuntinlupaofficial)
15:45:22	605507/605507	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Jun%202021%2007:45:22%20GMT	https://www.facebook.com/stoninoschoolofmuntinlupaofficial/events/?ref=page_internal	C:/My%20Web%20Sites/School%20Site/www.facebook.com/stoninoschoolofmuntinlupaofficial/events/index76a2.html	(from https://www.facebook.com/stoninoschoolofmuntinlupaofficial)
15:45:22	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2023%20Jun%202021%2007:45:21%20GMT	https://www.facebook.com/stoninoschoolofmuntinlupaofficial/about/?ref=page_internal	C:/My%20Web%20Sites/School%20Site/www.facebook.com/stoninoschoolofmuntinlupaofficial/about/index76a2.html	(from https://www.facebook.com/stoninoschoolofmuntinlupaofficial)
15:45:22	628/628	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3/yx/r/xVA3lB-GVep.png	C:/My%20Web%20Sites/School%20Site/static.xx.fbcdn.net/rsrc.php/v3/yx/r/xVA3lB-GVep.png	(from https://www.facebook.com/stoninoschoolofmuntinlupaofficial)
15:45:23	212966/212966	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Jun%202021%2007:45:22%20GMT	https://www.facebook.com/login/?next=https%3A%2F%2Fwww.facebook.com%2Fstoninoschoolofmuntinlupaofficial%2F&privacy_mutation_token=eyJ0eXBlIjowLCJjcmVhdGlvbl90aW1lIjoxNjI0NDM0MjA0LCJjYWxsc2l0ZV9pZCI6Mzc4Mzc1MTU5OTY2NjIxfQ%3D%3D	C:/My%20Web%20Sites/School%20Site/www.facebook.com/login/index7bd1.html	(from https://www.facebook.com/stoninoschoolofmuntinlupaofficial)
15:45:23	400/400	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3/yl/r/LwDWwC1d0Rx.png	C:/My%20Web%20Sites/School%20Site/static.xx.fbcdn.net/rsrc.php/v3/yl/r/LwDWwC1d0Rx.png	(from https://www.facebook.com/stoninoschoolofmuntinlupaofficial)
15:45:23	1075973/1075973	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Jun%202021%2007:45:22%20GMT	https://www.facebook.com/stoninoschoolofmuntinlupaofficial/posts/?ref=page_internal	C:/My%20Web%20Sites/School%20Site/www.facebook.com/stoninoschoolofmuntinlupaofficial/posts/index76a2.html	(from https://www.facebook.com/stoninoschoolofmuntinlupaofficial)
15:45:23	520/520	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3/yd/r/5S4XsEXBmrG.png	C:/My%20Web%20Sites/School%20Site/static.xx.fbcdn.net/rsrc.php/v3/yd/r/5S4XsEXBmrG.png	(from https://www.facebook.com/stoninoschoolofmuntinlupaofficial)
15:45:23	492777/492777	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Jun%202021%2007:45:23%20GMT	https://www.facebook.com/stoninoschoolofmuntinlupaofficial/community/?ref=page_internal	C:/My%20Web%20Sites/School%20Site/www.facebook.com/stoninoschoolofmuntinlupaofficial/community/index76a2.html	(from https://www.facebook.com/stoninoschoolofmuntinlupaofficial)
15:45:23	257138/257138	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Jun%202021%2007:45:23%20GMT	https://www.facebook.com/reg/?rs=2&privacy_mutation_token=eyJ0eXBlIjowLCJjcmVhdGlvbl90aW1lIjoxNjI0NDM0MjA0LCJjYWxsc2l0ZV9pZCI6Mzc4Mzc1MTU5OTY2NjIxfQ%3D%3D	C:/My%20Web%20Sites/School%20Site/www.facebook.com/reg/indexd394.html	(from https://www.facebook.com/stoninoschoolofmuntinlupaofficial)
15:45:23	257126/257126	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Jun%202021%2007:45:23%20GMT	https://www.facebook.com/reg/?rs=1&privacy_mutation_token=eyJ0eXBlIjowLCJjcmVhdGlvbl90aW1lIjoxNjI0NDM0MjA0LCJjYWxsc2l0ZV9pZCI6NjQ4NzMxOTgyNDk1ODQyfQ%3D%3D	C:/My%20Web%20Sites/School%20Site/www.facebook.com/reg/indexd7d2.html	(from https://www.facebook.com/stoninoschoolofmuntinlupaofficial)
15:45:24	492726/492726	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Jun%202021%2007:45:24%20GMT	https://www.facebook.com/stoninoschoolofmuntinlupaofficial/likes?ref=page_internal	C:/My%20Web%20Sites/School%20Site/www.facebook.com/stoninoschoolofmuntinlupaofficial/likes76a2.html	(from https://www.facebook.com/stoninoschoolofmuntinlupaofficial)
15:45:24	492556/492556	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Jun%202021%2007:45:24%20GMT	https://www.facebook.com/stoninoschoolofmuntinlupaofficial/community/	C:/My%20Web%20Sites/School%20Site/www.facebook.com/stoninoschoolofmuntinlupaofficial/community/index.html	(from https://www.facebook.com/stoninoschoolofmuntinlupaofficial)
15:45:25	577377/577377	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Jun%202021%2007:45:24%20GMT	https://www.facebook.com/stoninoschoolofmuntinlupaofficial/reviews/	C:/My%20Web%20Sites/School%20Site/www.facebook.com/stoninoschoolofmuntinlupaofficial/reviews/index.html	(from https://www.facebook.com/stoninoschoolofmuntinlupaofficial)
15:45:25	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2023%20Jun%202021%2007:45:24%20GMT	https://www.facebook.com/stoninoschoolofmuntinlupaofficial/about/	C:/My%20Web%20Sites/School%20Site/www.facebook.com/stoninoschoolofmuntinlupaofficial/about/index.html	(from https://www.facebook.com/stoninoschoolofmuntinlupaofficial)
15:45:25	492500/492500	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Jun%202021%2007:45:25%20GMT	https://www.facebook.com/stoninoschoolofmuntinlupaofficial/likes	C:/My%20Web%20Sites/School%20Site/www.facebook.com/stoninoschoolofmuntinlupaofficial/likes.html	(from https://www.facebook.com/stoninoschoolofmuntinlupaofficial)
15:45:25	1950/1950	---M--	200	added ('OK')	image/jpeg	date:Sat,%2015%20Jul%202017%2013:00:46%20GMT	https://scontent.fmnl25-1.fna.fbcdn.net/v/t1.18169-1/cp0/p56x56/20046364_489035294768379_7404686999997258979_n.jpg?_nc_cat=103&ccb=1-3&_nc_sid=dbb9e7&_nc_ohc=bAIaS-_a3SQAX89hbk5&_nc_ht=scontent.fmnl25-1.fna&tp=27&oh=7660211019adeefb1319773af31e3210&oe=60D79D9E	C:/My%20Web%20Sites/School%20Site/scontent.fmnl25-1.fna.fbcdn.net/v/t1.18169-1/cp0/p56x56/20046364_489035294768379_7404686999997258979_n03f1.jpg	(from https://www.facebook.com/stoninoschoolofmuntinlupaofficial)
15:45:25	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2023%20Jun%202021%2007:45:25%20GMT	https://www.facebook.com/pages/category/high-school/	C:/My%20Web%20Sites/School%20Site/www.facebook.com/pages/category/high-school/index.html	(from https://www.facebook.com/stoninoschoolofmuntinlupaofficial)
15:45:26	1573/1573	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Mar%202021%2003:19:54%20GMT	https://scontent.fmnl25-2.fna.fbcdn.net/v/t1.6435-1/cp0/p56x56/159107367_133085955485148_1039509767389122409_n.jpg?_nc_cat=106&ccb=1-3&_nc_sid=dbb9e7&_nc_ohc=rQaRN67mdJcAX9PGAgd&_nc_ht=scontent.fmnl25-2.fna&tp=27&oh=d1eb0bd95a980bb51c4fba4107d08d92&oe=60D8917E	C:/My%20Web%20Sites/School%20Site/scontent.fmnl25-2.fna.fbcdn.net/v/t1.6435-1/cp0/p56x56/159107367_133085955485148_1039509767389122409_na2c4.jpg	(from https://www.facebook.com/stoninoschoolofmuntinlupaofficial)
15:45:26	774260/774260	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Jun%202021%2007:45:25%20GMT	https://www.facebook.com/BENJOGamingPH?ref=py_c	C:/My%20Web%20Sites/School%20Site/www.facebook.com/BENJOGamingPHb3a1.html	(from https://www.facebook.com/stoninoschoolofmuntinlupaofficial)
15:45:26	607589/607589	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Jun%202021%2007:45:26%20GMT	https://www.facebook.com/snsmstudentassembly/?ref=py_c	C:/My%20Web%20Sites/School%20Site/www.facebook.com/snsmstudentassembly/indexb3a1.html	(from https://www.facebook.com/stoninoschoolofmuntinlupaofficial)
15:45:27	2205/2205	---M--	200	added ('OK')	image/jpeg	date:Tue,%2031%20Jan%202017%2017:45:31%20GMT	https://scontent.fmnl25-1.fna.fbcdn.net/v/t31.18172-1/cp0/p56x56/16143515_401645723518275_3184330100452851142_o.jpg?_nc_cat=100&ccb=1-3&_nc_sid=dbb9e7&_nc_ohc=d9CXna4AQq4AX-6xXGL&_nc_ht=scontent.fmnl25-1.fna&tp=27&oh=17b813877ccf9da8fc303f55c6c00fd7&oe=60D831B2	C:/My%20Web%20Sites/School%20Site/scontent.fmnl25-1.fna.fbcdn.net/v/t31.18172-1/cp0/p56x56/16143515_401645723518275_3184330100452851142_ofc1b.jpg	(from https://www.facebook.com/stoninoschoolofmuntinlupaofficial)
15:45:27	600959/600959	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Jun%202021%2007:45:26%20GMT	https://www.facebook.com/Muntinlupa-Cosmopolitan-School-109223502760500/?ref=py_c	C:/My%20Web%20Sites/School%20Site/www.facebook.com/Muntinlupa-Cosmopolitan-School-109223502760500/indexb3a1.html	(from https://www.facebook.com/stoninoschoolofmuntinlupaofficial)
15:45:27	1560/1560	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20May%202020%2013:26:24%20GMT	https://scontent.fmnl25-1.fna.fbcdn.net/v/t1.6435-1/cp0/p56x56/96362046_553447418708036_462020455348305920_n.jpg?_nc_cat=109&ccb=1-3&_nc_sid=dbb9e7&_nc_ohc=IZbxTSWcPjkAX_lY7tD&_nc_ht=scontent.fmnl25-1.fna&tp=27&oh=45b57cfe3a87d62deb9607f7f3057c62&oe=60D86012	C:/My%20Web%20Sites/School%20Site/scontent.fmnl25-1.fna.fbcdn.net/v/t1.6435-1/cp0/p56x56/96362046_553447418708036_462020455348305920_n0b87.jpg	(from https://www.facebook.com/stoninoschoolofmuntinlupaofficial)
15:45:27	6614/6614	---M--	200	added ('OK')	image/png	date:Thu,%2030%20May%202013%2011:08:49%20GMT	https://scontent.fmnl25-2.fna.fbcdn.net/v/t1.18169-1/cp0/c4.4.56.56a/p64x64/484728_466580493433057_1758217557_n.png?_nc_cat=110&ccb=1-3&_nc_sid=dbb9e7&_nc_ohc=-InRbKS0eiEAX9AIUEm&_nc_ht=scontent.fmnl25-2.fna&tp=30&oh=e22374857cd4005b58ee406f843d728a&oe=60D81F76	C:/My%20Web%20Sites/School%20Site/scontent.fmnl25-2.fna.fbcdn.net/v/t1.18169-1/cp0/c4.4.56.56a/p64x64/484728_466580493433057_1758217557_nede0.png	(from https://www.facebook.com/stoninoschoolofmuntinlupaofficial)
15:45:28	2193/2193	---M--	200	added ('OK')	image/jpeg	date:Fri,%2006%20Mar%202020%2008:06:39%20GMT	https://scontent.fmnl25-2.fna.fbcdn.net/v/t1.6435-1/cp0/c7.6.55.55a/p68x68/89355336_2505160893033938_3593658385637048320_n.jpg?_nc_cat=101&ccb=1-3&_nc_sid=dbb9e7&_nc_ohc=6uRE73-DqTwAX8YnFp_&_nc_ht=scontent.fmnl25-2.fna&tp=27&oh=86fbbab28c897361cf659bfd8dd5e0e4&oe=60D78B51	C:/My%20Web%20Sites/School%20Site/scontent.fmnl25-2.fna.fbcdn.net/v/t1.6435-1/cp0/c7.6.55.55a/p68x68/89355336_2505160893033938_3593658385637048320_necbe.jpg	(from https://www.facebook.com/stoninoschoolofmuntinlupaofficial)
15:45:28	632476/632476	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Jun%202021%2007:45:27%20GMT	https://www.facebook.com/LCACN-FAM-355726341813479/?ref=py_c	C:/My%20Web%20Sites/School%20Site/www.facebook.com/LCACN-FAM-355726341813479/indexb3a1.html	(from https://www.facebook.com/stoninoschoolofmuntinlupaofficial)
15:45:28	595619/595619	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Jun%202021%2007:45:28%20GMT	https://www.facebook.com/PalapotOfficial/?ref=py_c	C:/My%20Web%20Sites/School%20Site/www.facebook.com/PalapotOfficial/indexb3a1.html	(from https://www.facebook.com/stoninoschoolofmuntinlupaofficial)
